client_name,campaign_id,campaign_type,industry,clicks,displays,spend,sales,order_value_euro,visits,start_day,end_day,CTR,CR,landing_rate,AOV,CPC,CPV,CPO,ROI
Client-1181,1691AA,Image Campaign,Robotics,48507.0,6364453.0,14199.0,632.0,94110.0,36066.0,2022-01-23,2023-07-17,0.0076215424131015,0.0130373070250757,0.7435120121961905,148.81442204301072,0.2927160004419957,0.3936937072171428,22.45218279196689,6.628060328114495
Client-2764,294JJ6,Video Campaign,Robotics,162862.0,26220667.0,9918.0,865.0,23945.0,139359.0,2022-01-14,2024-01-05,0.0062111958294394,0.0053130969405329,0.8556904416446592,27.673016139774337,0.0608957182221052,0.0711655936053955,11.461435562663862,2.4144459032619285
Client-2765,2555P1,Image Campaign,Robotics,10506.0,2122354.0,5475.0,20.0,6442.0,5634.0,2023-02-07,2023-06-03,0.0049501639441432,0.0018608414239482,0.5362459546925566,329.5022183072311,0.5211596713897981,0.9718668585361956,280.06667558164804,1.176513477095818
Client-573,J2JPPS,Image Campaign,Robotics,76723.0,6164728.0,3585.0,24.0,4040.0,12504.0,2022-01-23,2022-08-14,0.0124454317963119,0.000310208060978,0.1629810994659989,169.7409197888512,0.0467293919514354,0.2867166322017858,150.63887058287395,1.1268069066905826
Client-2766,J922A1,Video Campaign,Robotics,53978.0,6572210.0,918.0,3.0,384.0,21554.0,2023-03-07,2023-03-24,0.0082129981174369,4.7241862589169015e-05,0.3993197171787159,150.46666666666667,0.0170052706687202,0.0425856023060076,359.96190109191434,0.4180072007905242
Client-2767,29S921,Image Campaign,Robotics,402299.0,66129422.0,102324.0,18584.0,1513719.0,301819.0,2022-01-10,2024-01-05,0.006083510755621,0.0461954856716663,0.7502350552406226,81.45106723200082,0.2543493043296242,0.3390261526076609,5.505934197497295,14.793323768566676
Client-221,JJS925,Video Campaign,Transportation,13812.0,2781516.0,4456.0,3.0,2098.0,2808.0,2022-04-26,2022-05-26,0.0049658168447841,0.0002461538461538,0.2033230769230769,617.08,0.3225909640815738,1.586592968016215,1310.5257915813936,0.4708644453730117
Client-460,J464P1,Image Campaign,Robotics,72970.0,8911979.0,18875.0,2389.0,246907.0,57950.0,2022-06-12,2022-10-24,0.0081878504458075,0.0327443009074283,0.7941686954698475,103.33658840270368,0.258664725561241,0.3257050133513627,7.8995342210088415,13.0813520786934
Client-2768,J4J2AJ,Image Campaign,Transportation,2270.0,83301.0,309.0,0.0,0.0,1067.0,2022-05-28,2022-11-26,0.0272446199528576,0.0,0.4700374531835206,,0.1361065677962112,0.2895653673433337,,0.0
Client-247,JPAP61,Video Campaign,Robotics,1100.0,2506477.0,212.0,0.0,0.0,573.0,2022-11-12,2022-12-07,0.0004388230183359,0.0,0.5208655332302936,,0.1923653573849924,0.3693186534958164,,0.0
Client-1520,161944,Image Campaign,Robotics,17920.0,3574411.0,3415.0,182.0,15227.0,11511.0,2022-10-04,2022-11-24,0.0050133299597235,0.0101508395787875,0.6423489232520634,83.70967289719624,0.1905881431815176,0.2967050091975154,18.775603899779224,4.458427720568847
Client-434,JSPPJS,Video Campaign,Robotics,13308.0,6308465.0,818.0,81.0,3679.0,9726.0,2023-02-11,2023-07-16,0.002109482917985,0.0060679611650485,0.7308380173735309,45.55785307725715,0.0614529237616897,0.0840855597284579,10.127441835926476,4.4984561565827486
Client-819,JPS1S6,Video Campaign,Robotics,330432.0,186741402.0,28201.0,431.0,301663.0,242678.0,2022-12-24,2024-01-05,0.0017694651349381,0.0013042001934435,0.7344267692877575,699.9964659299679,0.085344538324633,0.1162056475792673,65.43821934215217,10.697058583913266
Client-3,116514,Image Campaign,Robotics,3148432.0,262228650.0,1140816.0,217568.0,23534943.0,2882595.0,2022-11-11,2023-04-14,0.0120064390416556,0.0691035027178446,0.9155651210921704,108.1729656929545,0.3623442820452059,0.3957602509070773,5.243500948492981,20.629912487008166
Client-885,J45259,Image Campaign,Robotics,2316.0,191287.0,591.0,115.0,18796.0,2071.0,2022-06-03,2022-06-09,0.0121087431791116,0.0495412844036697,0.8943119266055046,163.80027663980997,0.2551364377467395,0.2852879740910403,5.149976243406409,31.80602567818169
Client-281,295A1P,Image Campaign,Robotics,5778.0,853473.0,756.0,36.0,9123.0,4480.0,2022-01-23,2022-02-08,0.0067703364054473,0.0061782877316857,0.775228008237717,255.5414285714286,0.1308065752750076,0.1687330358101521,21.17197854094052,12.069794425555692
Client-1357,J9AA42,Image Campaign,Transportation,2163.0,648118.0,2340.0,3.0,2230.0,819.0,2023-03-02,2023-05-20,0.0033377399369436,0.0015717092337917,0.3783889980353634,655.825,1.081709108169589,2.858722409440919,688.2374200729013,0.9529051761389724
Client-850,J1JP15,Image Campaign,Robotics,198270.0,22275850.0,10235.0,3785.0,226373.0,181704.0,2022-01-23,2023-02-23,0.0089006773106392,0.0190903673598875,0.9164490973553004,59.80704367937206,0.05162302026302,0.0563293917927294,2.704139699872397,22.11684687821204
Client-1451,165545,Image Campaign,Robotics,10553.0,886337.0,896.0,423.0,37399.0,7451.0,2023-02-10,2023-03-17,0.0119060291594621,0.0401127668143374,0.706081353201772,88.35143483935741,0.084867457891578,0.120195013657762,2.1157218669155458,41.75947520368668
Client-1857,4J41JS,Image Campaign,Robotics,4754.0,317014.0,482.0,58.0,3522.0,4082.0,2023-11-10,2024-01-05,0.0149963266641284,0.0121580547112462,0.8585732165206508,60.93499999999999,0.1013469671031648,0.1180411468154937,8.33578804423531,7.31004671383651
Client-2769,J1P9PJ,Image Campaign,Transportation,4730.0,2507541.0,6692.0,16.0,5194.0,230.0,2022-01-23,2022-09-14,0.0018864099838375,0.003414195867026,0.0486972147349505,321.6015789473684,1.4146208237030848,29.04931691478844,414.3349938898772,0.7761873452398866
Client-2770,J92299,Image Campaign,Robotics,1221.0,207561.0,1707.0,14.0,11438.0,1071.0,2023-04-25,2023-06-27,0.0058806907764068,0.0118384401114206,0.8774373259052924,791.588623954856,1.3983067279836128,1.593625763003546,118.11579184614516,6.7018017792740245
Client-2537,2A4124,Video Campaign,Robotics,1791.0,755432.0,154.0,8.0,2587.0,1502.0,2022-01-06,2022-01-13,0.0023707614341137,0.0047460844803037,0.8386331276696726,304.3287729799059,0.0859411693969038,0.1024776705824994,18.107804391927647,16.806497706346658
Client-420,JSPAAA,Image Campaign,Robotics,105.0,60284.0,8.0,3.0,149.0,60.0,2023-02-26,2023-04-18,0.00174839965032,0.0241935483870967,0.5725806451612904,58.31748157379997,0.0727654513880315,0.1270833235509283,3.0076386573719707,19.389789870820756
Client-2771,2SSJ6S,Image Campaign,Robotics,1278.0,202235.0,425.0,6.0,161.0,739.0,2022-05-06,2022-05-27,0.0063171432894537,0.0046573519627411,0.5781769793745841,27.138571428571428,0.3328064285457638,0.5756134201430184,71.45829458632615,0.379781963530998
Client-641,JPPA1J,Image Campaign,Robotics,429828.0,50388478.0,21417.0,8764.0,567193.0,190073.0,2023-02-26,2023-05-26,0.0085302835016982,0.0203903654485049,0.4422065337763012,64.71594995635729,0.0498260417171607,0.1126759509672152,2.443607096841609,26.48377885299294
Client-2126,4A56P1,Image Campaign,Robotics,11884.0,2004632.0,520.0,78.0,11478.0,7676.0,2023-05-25,2023-10-28,0.005928194264649,0.0065803590587225,0.6459480723839497,146.78228260869565,0.0437875234515993,0.0677879930657524,6.6542757106175,22.05834098134696
Client-407,J455A1,Image Campaign,Robotics,9664.0,1423527.0,4124.0,295.0,30026.0,7490.0,2022-06-10,2023-09-23,0.0067891216417135,0.0305189094107299,0.7750219876868953,101.7998270893372,0.4267646386923009,0.550648427363988,13.983613665508535,7.279937040911883
Client-1655,J59159,Image Campaign,Robotics,22.0,1568.0,1.0,0.0,0.0,14.0,2022-08-27,2022-08-27,0.0140921409214092,0.0,0.6153846153846154,,0.0656086938107265,0.1066141274424307,,0.0
Client-514,42AJJ6,Video Campaign,Transportation,116633.0,25752699.0,8793.0,23.0,21096.0,11562.0,2023-08-18,2023-10-08,0.0045289524711003,0.0001967714899974,0.0991291039609372,919.2192592592592,0.0753897822395901,0.7605211711516952,383.133665555754,2.3992129689931763
Client-323,41J1AJ,Video Campaign,Robotics,41.0,22403.0,62.0,0.0,0.0,1.0,2023-06-29,2023-07-04,0.0018211480821034,0.0,0.0208333333333333,,1.5174898813047164,72.83951430262638,,0.0
Client-2772,J91S14,Video Campaign,Robotics,1065.0,101918.0,818.0,37.0,5232.0,700.0,2023-03-08,2023-03-14,0.0104501138420223,0.0343176376695929,0.6568236233040702,143.13747863522153,0.7684846123498148,1.1700014814997788,22.393284169170187,6.3919824155264
Client-2535,229AJP,Image Campaign,Robotics,8499.0,1759310.0,35314.0,180.0,382016.0,5814.0,2022-01-23,2022-12-24,0.0048309575528946,0.0212021202120212,0.684068406840684,2119.9531521285726,4.155023633363227,6.073988495613874,195.9720816509382,10.817628379865829
Client-1214,4AJA4S,Video Campaign,Robotics,172020.0,9411180.0,25552.0,7.0,3982.0,5792.0,2023-10-06,2023-12-01,0.0182783074784205,3.953018376594178e-05,0.0336698340226409,585.63195,0.148541423815061,4.411706446642297,3757.670965927576,0.1558497152385553
Client-2773,412P52,Video Campaign,Robotics,6271.0,431708.0,505.0,10.0,883.0,1285.0,2023-06-28,2023-07-18,0.014526710402999,0.0016264570344266,0.2049335863377609,86.55833333333334,0.08052405385117,0.3929275590700611,49.50887244282771,1.7483398240040695
Client-87,JP1556,Image Campaign,Robotics,9465.0,671064.0,330.0,42.0,4662.0,5913.0,2022-11-14,2022-12-13,0.0141040954442568,0.0044005388414907,0.6246969016614279,111.9361224489796,0.0349117608072156,0.0558859195785432,7.933519522211153,14.109264133729877
Client-2410,4J22A6,Image Campaign,Transportation,32369.0,11011268.0,4035.0,31956.0,3599559.0,25715.0,2023-10-30,2024-01-05,0.0029396114828028,0.9872377301016256,0.7944381712665108,112.64199167072506,0.1246722911099546,0.1569313958205197,0.1262839611054178,891.9738554660564
Client-2774,S19A9,Image Campaign,Robotics,82019.0,6366627.0,20158.0,2220.0,802854.0,65759.0,2022-01-23,2022-09-21,0.0128826542702955,0.027069321090649,0.8017576404506026,361.6131508422664,0.2457726371658742,0.3065423075079714,9.079379432636562,39.82795889578298
Client-2775,14JJJ4,Image Campaign,Robotics,284605.0,41738925.0,30721.0,12054.0,920006.0,213849.0,2022-01-23,2024-01-05,0.0068186865846303,0.0423529622583467,0.7513895152450952,76.32467758408056,0.1079438461373276,0.1436589730721988,2.5486728762650928,29.94683166084821
Client-876,4JJSJ5,Image Campaign,Robotics,8547.0,583010.0,2755.0,354.0,40057.0,7012.0,2023-11-10,2024-01-05,0.0146596996037288,0.0413724515166583,0.8204873197414222,113.28384620192313,0.3223746793155883,0.3929063515779685,7.792012982015001,14.538457066665222
Client-168,4JJS99,Image Campaign,Robotics,4498.0,505430.0,3951.0,162.0,28467.0,3789.0,2023-11-10,2024-01-05,0.008899741685502,0.0359032501889644,0.8424036281179138,176.2636997845725,0.8783778984117199,1.0427043154766311,24.46513599155169,7.20468914807749
Client-2126,4A56P1,Image Campaign,Robotics,11.0,1993.0,0.0,0.0,0.0,8.0,2024-01-04,2024-01-05,0.0055437100213219,0.0,0.7692307692307693,,0.0312584615002147,0.0406359999502792,,0.0
Client-306,4J9JSS,Video Campaign,Robotics,19422.0,1840108.0,2977.0,40.0,18540.0,13910.0,2023-12-11,2023-12-26,0.0105550866972186,0.0020568927789934,0.7161925601750547,464.07065725416646,0.1532900549982932,0.2140346933523373,74.52505865342553,6.22704182511684
Client-826,JJPS56,Video Campaign,Robotics,5229.0,4138500.0,1125.0,0.0,0.0,3147.0,2022-04-16,2022-08-25,0.0012635494731376,0.0,0.6017555266579974,,0.2150560407661219,0.3573810812515349,,0.0
Client-2776,JAS255,Image Campaign,Robotics,30219.0,5204299.0,14761.0,666.0,90504.0,19024.0,2022-01-23,2022-11-12,0.0058065838546851,0.022052205220522,0.6295285778577858,135.81081632653056,0.4884484873515495,0.775895653559818,22.149643650921284,6.131512473379304
Client-2777,S4591,Image Campaign,Transportation,61751.0,8363318.0,18893.0,89.0,48455.0,27322.0,2022-01-23,2024-01-05,0.0073835286168649,0.0014453254046911,0.4424485188855853,542.9140952380953,0.3059566129729436,0.691507825008817,211.68700970722293,2.5647019908731354
Client-2778,S2251,Image Campaign,Robotics,31741.0,4108138.0,12931.0,1855.0,129474.0,24994.0,2022-01-23,2022-04-21,0.0077262992326048,0.0584328637994751,0.7874511274168496,69.80846987725465,0.4073984408587169,0.5173634612666624,6.972077258728785,10.012578358889671
Client-2556,J59P49,Video Campaign,Robotics,43551.0,2999755.0,953.0,19.0,1521.0,28760.0,2022-09-01,2022-09-21,0.0145183378420077,0.0004293772078771,0.660362628569198,81.31772727272727,0.0218838867237303,0.0331391962188199,50.9665774574442,1.5955108490583956
Client-167,J699P5,Image Campaign,Robotics,1187.0,644656.0,709.0,3.0,60.0,276.0,2022-11-07,2022-11-20,0.0018419897180845,0.0028632784538296,0.2326413743736578,17.61453717630798,0.5972053585198095,2.5670642641605346,208.57397146304345,0.0844522307973075
Client-672,41529J,Video Campaign,Robotics,867.0,292376.0,59.0,1.0,102.0,1.0,2023-07-07,2023-09-07,0.0029653576453897,0.0009803921568627,0.0009803921568627,119.99,0.0680112052562363,69.37142936136105,69.37142936136105,1.7296746096287414
Client-2779,J5AAS9,Video Campaign,Robotics,181717.0,38652302.0,19806.0,1005.0,107026.0,135045.0,2022-06-28,2024-01-05,0.0047013305413064,0.0055289192412938,0.7431578454989827,106.52514382402715,0.1089946911107188,0.1466642541296673,19.713561792813056,5.403647749888754
Client-1669,42JAP9,Image Campaign,Robotics,20708.0,1541869.0,1359.0,197.0,11336.0,14714.0,2023-09-09,2024-01-05,0.0134302555067245,0.0095230276660372,0.7105738445119448,57.48413793103448,0.0656487060666693,0.0923882951415976,6.893680074121541,8.338672133455463
Client-437,42S6P9,Image Campaign,Transportation,21971.0,8613189.0,22494.0,643.0,7852.0,9496.0,2023-10-23,2024-01-05,0.0025508323511622,0.0292865985762921,0.4322191272051996,12.203013665714693,1.023798792396204,2.3687031136642567,34.95792759029997,0.3490771480715793
Client-1475,J1J4A4,Image Campaign,Robotics,1250.0,714014.0,942.0,6.0,11650.0,1037.0,2022-01-10,2022-03-06,0.00174996458405,0.0047619047619047,0.8299319727891157,1957.91715139878,0.7537087560603414,0.908157271646477,158.2788387726717,12.370050011618057
Client-361,JA21A6,Video Campaign,Robotics,24182.0,7225772.0,384.0,86.0,1371.0,16955.0,2022-01-06,2022-03-09,0.0033465836825901,0.0035502126612534,0.7011494252873564,15.965811390285396,0.0158910936062253,0.0226643466187148,4.476096257460457,3.5669052835212507
Client-297,4J552S,Video Campaign,Robotics,6499.0,733832.0,431.0,10.0,786.0,2574.0,2023-12-07,2023-12-13,0.0088563843341843,0.0015694480774261,0.3960240648705205,77.07333333333334,0.0663909441008371,0.1676437115571336,42.302096549583375,1.821974313802478
Client-2780,1S5561,Image Campaign,Robotics,37706.0,4361175.0,4007.0,325.0,26065.0,32667.0,2022-01-23,2022-12-25,0.0086458353229539,0.0086113615870153,0.866366095581605,80.27360188062973,0.1062794200842874,0.12267264453942,12.341767211882171,6.504222653247377
Client-1400,1S9P24,Image Campaign,Robotics,193576.0,33249197.0,60831.0,6015.0,555418.0,127765.0,2022-01-23,2024-01-05,0.0058219632115202,0.0310754557909157,0.6600274001475392,92.33194715274828,0.3142503007683286,0.476117053167918,10.112492086445682,9.130483995780402
Client-2090,26AS1A,Image Campaign,Robotics,1726699.0,327081082.0,732048.0,170265.0,9856337.0,1366378.0,2022-01-10,2024-01-05,0.0052791171509456,0.0986073226934382,0.7913238630685765,57.88814583214374,0.4239577708437756,0.5357575963901335,4.299455245953938,13.464065217708727
Client-387,J61699,Video Campaign,Transportation,3941.0,917190.0,3668.0,0.0,0.0,185.0,2022-09-19,2023-07-04,0.0042973104971331,0.0,0.047013155057149,,0.9305766375454476,19.793962698615783,,0.0
Client-2781,J62PPS,Image Campaign,Transportation,40323.0,5009465.0,7556.0,466.0,258674.0,26570.0,2022-09-23,2024-01-05,0.0080493928213648,0.0115516768903223,0.6589304159025274,555.3323540145985,0.1873752927435348,0.2843627919146662,16.220614073833122,34.23621026225224
Client-2782,JPAJPJ,Image Campaign,Robotics,1415.0,287279.0,661.0,1.0,336.0,915.0,2022-11-19,2022-12-21,0.004926399881648,0.0006006006006006,0.6468468468468469,395.0,0.4668060402160209,0.7216639340386952,777.2320569596748,0.5082137264707467
Client-1381,22J96A,Image Campaign,Robotics,11.0,1694.0,3.0,0.0,0.0,0.0,2022-01-18,2022-05-15,0.0065228299046663,0.0,0.0,,0.2478882920719313,,,0.0
Client-1349,JP65JA,Video Campaign,Transportation,16567.0,12660196.0,4962.0,1.0,2828.0,8232.0,2022-12-24,2023-01-23,0.0013086172016391,5.130573085013596e-05,0.4968960032835667,3326.557576989532,0.2994983159223137,0.6027384280476836,5837.521675641816,0.5698578543819776
Client-534,J5PS56,Video Campaign,Robotics,35034.0,10395714.0,3110.0,17.0,934.0,3681.0,2023-05-03,2023-06-06,0.0033700041503641,0.0004852484472049,0.105080551242236,54.966,0.0887765480948936,0.8448428091154784,182.95071031395685,0.3004415774373016
Client-2783,1AASJJ,Image Campaign,Robotics,63944.0,8779698.0,24844.0,1292.0,367553.0,40837.0,2022-01-23,2024-01-05,0.0072831437839043,0.0202052427287712,0.6386451853033445,284.4835789473684,0.388525362917507,0.6083587128789905,19.22893815891988,14.794554779687754
Client-2784,JA5141,Video Campaign,Transportation,21910.0,10112889.0,2857.0,0.0,4320.0,1633.0,2022-01-14,2022-08-23,0.002166586523894,0.0,0.0745238002870776,,0.1303957132297264,1.7497190525365212,,1.5121725647802984
Client-2785,4J9592,Image Campaign,Transportation,422.0,159740.0,1261.0,3.0,3.0,261.0,2023-12-25,2024-01-05,0.0026392946272262,0.0080645161290322,0.6189516129032258,1.0,2.9913778501733863,4.832975288879477,370.9308534214999,0.0026959202524565
Client-488,JJP445,Image Campaign,Robotics,458319.0,114146814.0,340076.0,17183.0,1872731.0,296283.0,2022-04-15,2024-01-05,0.0040151725251421,0.0374907965333763,0.6464552048501574,108.98901607717046,0.742005994190335,1.1478072859856163,19.79168390113453,5.506808648602298
Client-2040,JPJ559,Image Campaign,Robotics,1397.0,130905.0,84.0,3.0,917.0,802.0,2022-11-26,2022-12-03,0.0106684155162785,0.0018259281801582,0.5739500912964091,359.4777259252737,0.0604014547354291,0.1052381655676671,33.079863376770035,10.866965254086054
Client-2786,2S4S9A,Image Campaign,Transportation,875937.0,51388072.0,251590.0,4984.0,4855420.0,815188.0,2022-01-23,2024-01-05,0.0170455296369434,0.0056893938364738,0.9306472304112317,974.2893569844792,0.2872234382453223,0.3086276183494414,50.484014026938446,19.298967718070024
Client-2787,J19242,Image Campaign,Robotics,155840.0,22390221.0,18234.0,31586.0,1050021.0,122952.0,2022-01-29,2023-08-08,0.0069601748363301,0.2026824332800628,0.7889615525168947,33.24322658772873,0.1170045969108043,0.1483020262996894,0.5772804037196927,57.58592596167613
Client-2712,J4AS4S,Video Campaign,Robotics,160529.0,36611993.0,2369.0,27.0,10545.0,37762.0,2022-05-05,2022-07-23,0.004384609703732,0.0001694394730432,0.2352349384193415,387.6815148460901,0.0147564062283944,0.0627305039274776,87.08954273381627,4.45152773428854
Client-443,1P2595,Image Campaign,Robotics,156564.0,37437649.0,59930.0,4119.0,352990.0,117553.0,2022-01-23,2024-01-05,0.0041819947024691,0.0263093602905647,0.7508320077310212,85.69590590177465,0.3827846062736031,0.5098139162052508,14.549369579726328,5.890008184353688
Client-1994,4AS9S1,Video Campaign,Robotics,16521.0,1516080.0,2089.0,189.0,90480.0,10456.0,2023-06-16,2023-10-19,0.0108969216028275,0.0114221033134389,0.6328977155793373,479.4927927927928,0.126447954511954,0.1997920855129126,11.070461458983504,43.31280991034858
Client-2788,22AAAP,Video Campaign,Robotics,15887.0,956678.0,490.0,173.0,4447.0,14631.0,2022-01-06,2022-01-13,0.0166067823837143,0.0109143438018297,0.9209245091220374,25.647796527760317,0.0308203325013012,0.0334667306560054,2.82383742540109,9.08260379901912
Client-379,JSS5PA,Image Campaign,Robotics,79.0,14499.0,22.0,1.0,87.0,60.0,2023-02-14,2023-02-17,0.0054519873373197,0.010752688172043,0.7634408602150538,102.391,0.2775227771005443,0.3635157502866284,25.80961827035062,3.967164447279872
Client-136,J9PPP6,Image Campaign,Robotics,18589.0,4568797.0,2288.0,120.0,14355.0,12837.0,2023-04-16,2023-05-21,0.0040686095305071,0.0064474827381224,0.690566555398052,119.7758403990604,0.1230791463136293,0.1782292312761726,19.089488303069217,6.27443955005346
Client-2789,2PJ5S1,Video Campaign,Robotics,1636.0,309055.0,138.0,0.0,0.0,899.0,2022-01-06,2022-01-13,0.0052943667937314,0.0,0.5496103896103897,,0.0843930384769764,0.1535506607449714,,0.0
Client-619,J2P621,Video Campaign,Robotics,615.0,379872.0,78.0,0.0,0.0,0.0,2022-02-08,2022-02-12,0.001617782630877,0.0,0.0,,0.1271454295635998,,,0.0
Client-2790,65SP4,Image Campaign,Transportation,259145.0,39232308.0,333152.0,904.0,2980726.0,206393.0,2022-10-04,2024-01-05,0.006605387647399,0.00348994345242,0.7964385520670699,3295.804890301797,1.2855825929980729,1.614164193410129,368.367743066617,8.947050745715734
Client-2144,JAS991,Video Campaign,Robotics,94201.0,23920523.0,6153.0,53.0,6135.0,13612.0,2022-01-14,2024-01-05,0.0039380932102689,0.0005594405594405,0.1444980825625987,116.41935483870968,0.0653185657434904,0.4520375951369008,116.75693626648918,0.9971086820314556
Client-1611,JJ692P,Image Campaign,Robotics,94.0,11964.0,16.0,1.0,57.0,85.0,2022-04-09,2022-04-10,0.0078152753108348,0.009090909090909,0.9090909090909092,67.45,0.1704859201528301,0.1875345121681131,18.75345121681132,3.5966713124000997
Client-1082,J49544,Video Campaign,Transportation,9508.0,6610164.0,5102.0,0.0,0.0,793.0,2022-06-29,2022-07-18,0.0014384061647007,0.0,0.0834078312175934,,0.5366228468357976,6.433722577390388,,0.0
Client-2791,J9254A,Image Campaign,Robotics,496001.0,62505174.0,64794.0,2966.0,625413.0,389325.0,2023-04-25,2024-01-05,0.0079353646597271,0.0059808304957234,0.7849265934457638,210.82511461318063,0.1306327986643431,0.166426771312303,21.841916228482184,9.6523176999581
Client-155,42P99S,Video Campaign,Robotics,1612.0,490114.0,49.0,0.0,0.0,1055.0,2023-10-03,2023-10-10,0.0032899471908845,0.0,0.654190827622562,,0.0302896564512944,0.0463009494666442,,0.0
Client-1541,J696J6,Image Campaign,Transportation,0.0,125.0,0.0,0.0,0.0,0.0,2022-11-05,2022-11-05,0.0,,,,,,,0.0
Client-1391,1655A4,Image Campaign,Robotics,374362.0,24765308.0,8725.0,65305.0,25682.0,312267.0,2022-12-17,2024-01-05,0.0151163915747635,0.174442471607035,0.8341310458510623,0.3932666459279702,0.0233064657015865,0.0279410121677068,0.1336054544909728,2.943492445172151
Client-2192,S1J21,Image Campaign,Robotics,7199792.0,761856590.0,517790.0,105655.0,33488648.0,6460069.0,2022-01-06,2022-10-18,0.0094503250339084,0.014674728676899,0.8972576556512935,316.9622610008008,0.0719173724964293,0.0801524200361674,4.9007633517368925,64.6761000790755
Client-2792,4J6SP6,Image Campaign,Transportation,1265.0,269760.0,1591.0,4.0,7780.0,582.0,2023-11-30,2024-01-05,0.0046886077544782,0.0033602150537634,0.4603494623655914,1830.616,1.2579279570194497,2.732550073058308,374.3593600089881,4.889996606351843
Client-2793,2JA521,Video Campaign,Robotics,4861.0,363862.0,226.0,2.0,400.0,929.0,2022-01-06,2022-01-13,0.0133598708631471,0.0003497114880223,0.1911173282042315,235.5,0.0464641748952545,0.2431185875809338,132.86430811298032,1.772485051438676
Client-2794,J96J6P,Image Campaign,Robotics,45782.0,8494545.0,20548.0,493.0,104040.0,28672.0,2023-04-07,2024-01-05,0.0053895590189783,0.0107684595532945,0.6262787545719537,211.03484482758623,0.4488329354136032,0.7166663919812666,41.68032885226221,5.063176098624573
Client-166,4AJ9J4,Video Campaign,Transportation,35863.0,5901100.0,2474.0,2.0,860.0,4052.0,2023-06-14,2023-07-12,0.0060773750441305,4.7402351156617366e-05,0.1129835039817975,505.99,0.0689738662514023,0.6104773158966156,1455.072682439583,0.3477420792146645
Client-583,J964J1,Image Campaign,Robotics,14865.0,2542918.0,3659.0,275.0,14375.0,7476.0,2023-07-13,2024-01-05,0.0058455684253734,0.0184698078682525,0.502916285452882,52.35673859006983,0.2461669262142765,0.4894789318516506,13.328071844072037,3.928305549565047
Client-2795,299115,Image Campaign,Robotics,63581.0,23820615.0,66820.0,508.0,255722.0,36325.0,2022-01-23,2024-01-05,0.002669152323168,0.0079945455274662,0.5713158914987767,503.0936454849498,1.0509445900505712,1.8395157664764892,131.45770280998792,3.82703816308226
Client-311,42592,Image Campaign,Robotics,126065.0,10679230.0,51452.0,2054.0,286288.0,63222.0,2022-12-03,2024-01-05,0.011804708766456,0.0162967258212417,0.5015035870327418,139.3501861812165,0.4081352918753668,0.8138232755027549,25.044005547629048,5.5642131972937925
Client-499,4245SS,Video Campaign,Robotics,37622.0,4384913.0,2069.0,269.0,10566.0,17843.0,2023-09-13,2024-01-05,0.0085798398479002,0.0071620614084634,0.4742775807143987,39.21290220820188,0.0549924023388349,0.1159498246912716,7.678292491858594,5.106982086157814
Client-168,42S9J9,Video Campaign,Robotics,16238.0,5146266.0,10065.0,81.0,12614.0,6880.0,2023-10-11,2023-11-05,0.0031552097959329,0.0049730408836308,0.4237030832853478,156.21526178122355,0.6198438032111323,1.4629202091354412,124.64080181833958,1.2533236267919945
Client-2796,J4A161,Image Campaign,Robotics,49164.0,9655879.0,12226.0,512.0,13655.0,18513.0,2022-05-21,2022-08-10,0.0050916129409364,0.0104080221300138,0.3765560165975103,26.685880398671102,0.2486690480500123,0.6603773066672505,23.892056045203844,1.116935283768853
Client-2797,J96SS1,Image Campaign,Transportation,115208.0,28572882.0,62474.0,5525.0,167837.0,77767.0,2023-04-08,2024-01-05,0.0040320801733622,0.0479566766760858,0.6750160470418108,30.377703339785167,0.5422731694904706,0.8033485601815357,11.307563556856753,2.6864941494283747
Client-2798,4AA291,Video Campaign,Robotics,16813.0,5381943.0,13766.0,0.0,0.0,0.0,2023-04-27,2023-06-20,0.0031239645352636,0.0,0.0,,0.818786622793187,,,0.0
Client-482,J96916,Image Campaign,Transportation,13214.0,1803471.0,2406.0,12905.0,229241.0,7285.0,2023-04-27,2023-08-26,0.007327036273684,0.97658561687894,0.5513315322269394,17.764158748123016,0.1820535762046252,0.3302070815164046,0.1864184491949087,95.29184919648056
Client-525,256S4J,Image Campaign,Robotics,152.0,32931.0,140.0,1.0,24.0,53.0,2022-02-19,2022-03-06,0.0046203087088947,0.0055865921787709,0.3463687150837989,28.76,0.9170482699866278,2.6476071020581675,164.15164032760637,0.1752038538427158
Client-30,221P1J,Video Campaign,Robotics,579.0,214020.0,143.0,0.0,0.0,40.0,2022-01-14,2022-01-23,0.0027046562981555,0.0,0.0690161527165932,,0.2475815040745715,3.58729796329326,,0.0
Client-1148,41J691,Video Campaign,Robotics,8907.0,590305.0,1121.0,20.0,1624.0,6018.0,2023-07-08,2023-07-19,0.0150890526252129,0.0021948659223208,0.6756369882622387,83.08521739130435,0.1258454855228718,0.1862619834455047,57.33629751279015,1.4490858495488013
Client-166,J5PJ26,Video Campaign,Transportation,54578.0,24850483.0,3204.0,3.0,2372.0,3598.0,2022-08-26,2022-10-05,0.0021962410412253,6.229656278714822e-05,0.0659253375694996,697.525,0.0587023753887915,0.8904372363191396,942.3052053347296,0.7402325658937884
